,first_city,second_city,length,speed_limit,name_of_highway,Junction
1058,"Jct_I-76_&_I-77,_Ohio","Barberton,_Ohio",2,55,I-76,1
1059,"Jct_I-77_&_I-277,_Ohio","Barberton,_Ohio",4,55,I-277,1
1061,"Jct_FL_40_&_FL_19,_Florida","Barberville,_Florida",15,45,FL_40,1
1077,"Jct_US_2_&_US_63,_Wisconsin","Barksdale,_Wisconsin",6,45,US_2,1
1092,"Jct_I-94_&_US_75,_Minnesota","Barnesville,_Minnesota",26,65,I-94,1
1093,"Jct_MN_32_&_MN_34,_Minnesota","Barnesville,_Minnesota",9,45,MN_34,1
1109,"Jct_US_6_&_MA_130,_Massachusetts","Barnstable,_Massachusetts",9,65,US_6,1
1116,"Jct_I-94_&_US_59_S,_Minnesota","Barrett,_Minnesota",22,45,US_59,1
1123,"Jct_WI_25_&_WI_48,_Wisconsin","Barron,_Wisconsin",8,45,WI_25,1
1124,"Jct_WI_25_&_WI_64,_Wisconsin","Barron,_Wisconsin",21,45,WI_25,1
1127,"Jct_US_36_&_US_54,_Illinois","Barry,_Illinois",15,65,US_36,1
1137,"Jct_US_75_&_OK_20,_Oklahoma","Bartlesville,_Oklahoma",25,52,US_75,1
1141,"Jct_VT_5A_&_VT_58,_Vermont","Barton,_Vermont",6,45,VT_16,1
1147,"Jct_M-14_&_Business_US_23,_Michigan","Barton_Hills_Village,_Michigan",2,55,M-14,1
1152,"Jct_I-74_&_I-474_E,_Illinois","Bartonville,_Illinois",5,65,I-474,1
1153,"Jct_I-74_&_I-474_W,_Illinois","Bartonville,_Illinois",10,65,I-474,1
1161,"Jct_I-16_&_US_221,_Georgia","Bartow,_Georgia",33,45,US_221,1
1167,"Jct_I-435_&_US_24/40,_Kansas","Basehor,_Kansas",5,52,US_24/40,1
1173,"Jct_US_82_&_US_425,_Arkansas","Bastrop,_Louisiana",25,45,US_425,1
1176,"Jct_US_183_&_TX_21,_Texas","Bastrop,_Texas",27,45,TX_21,1
1181,"Jct_I-90_&_I-490_W,_New_York","Batavia,_New_York",12,65,New_York_Thruway_[I-90],1
1191,"Jct_I-77_&_I-80,_Ohio","Bath,_Ohio",5,55,I-77,1
1196,"Jct_I-10_&_I-12,_Louisiana","Baton_Rouge,_Louisiana",4,55,I-10,1
1202,"Jct_I-94_&_I-194,_Michigan","Battle_Creek,_Michigan",2,40,I-194,1
1203,"Jct_I-94_&_I-94_Business_W,_Michigan","Battle_Creek,_Michigan",7,30,I-94_Business,1
1219,"Jct_US_166_&_KS_26,_Kansas","Baxter_Springs,_Kansas",5,45,US_166,1
1226,"Jct_I-75_&_US_10,_Michigan","Bay_City,_Michigan",3,30,I-75_Business,1
1233,"Jct_I-65_&_AL_59,_Alabama","Bay_Minette,_Alabama",7,45,AL_59,1
1240,"Jct_I-40_&_I-640_E,_Tennessee","Bean_Station,_Tennessee",44,45,US_11W,1
1277,"Jct_US_59_&_TX_8,_Texas","Beaumont_Place,_Texas",11,40,TX_8,1
1329,"Jct_I-40_&_US_67/167,_Arkansas","Beebe,_Arkansas",29,45,US_67/167,1
1336,"Jct_AB_9_&_AB_21,_Alberta","Beiseker,_Alberta",20,50,AB_9,1
1342,"Jct_US_202_&_MA_2_W,_Massachusetts","Belchertown,_Massachusetts",23,45,US_202,1
1350,"Jct_US_85_&_ND_200_S,_North_Dakota","Belfield,_North_Dakota",32,45,US_85,1
1351,"Jct_US_85_&_ND_21,_North_Dakota","Belfield,_North_Dakota",26,45,US_85,1
1353,"Jct_US_71_&_MN_23_N,_Minnesota","Belgrade,_Minnesota",18,45,US_71,1
1364,"Jct_I-10_&_I-610_W,_Texas","Bellaire,_Texas",4,55,I-610,1
1365,"Jct_I-610_&_TX_288,_Texas","Bellaire,_Texas",9,55,I-610,1
1387,"Jct_US_24_&_US_81,_Kansas","Belleville,_Kansas",31,45,US_81,1
1390,"Jct_I-29_&_IA_370,_Iowa","Bellevue,_Nebraska",8,45,IA/NE_370,1
1391,"Jct_I-80_&_I-480,_Nebraska","Bellevue,_Nebraska",6,52,US_75,1
1392,"Jct_I-80_&_NE_370,_Nebraska","Bellevue,_Nebraska",12,45,NE_370,1
1404,"Jct_I-43_&_WI_172,_Wisconsin","Bellevue,_Wisconsin",2,65,I-43,1
1424,"Jct_MS_25_&_Natchez_Trace_Pkwy,_Mississippi","Belmont,_Mississippi",7,45,MS_25,1
1425,"Jct_US_78_&_MS_25_E,_Mississippi","Belmont,_Mississippi",23,45,MS_25,1
1427,"Jct_A-20_&_A-30,_Quebec","Beloeil,_Quebec",17,62,A-20,1
1431,"Jct_US_24_&_US_81,_Kansas","Beloit,_Kansas",27,45,US_24,1
1438,"Jct_I-43_&_I-39/90,_Wisconsin","Beloit,_Wisconsin",4,30,WI_81,1
1443,"Jct_I-20_&_SC_19,_South_Carolina","Belvedere,_South_Carolina",13,65,I-20,1
1457,"Jct_US_2_&_US_71_S,_Minnesota","Bemidji,_Minnesota",6,55,US_2/71,1
1476,"Jct_US_24_&_US_81,_Kansas","Bennington,_Kansas",24,45,US_81,1
1477,"Jct_US_77_&_KS_18,_Kansas","Bennington,_Kansas",46,45,KS_18,1
1490,"Jct_MN_29_&_MN_40_E,_Minnesota","Benson,_Minnesota",15,45,MN_29,1
1499,"Jct_US_6_&_NV_360,_Nevada","Benton,_California",19,45,US_6,1
1516,"Jct_US_31_&_M-22,_Michigan","Benzonia,_Michigan",26,45,US_31,1
1518,"Jct_I-29_&_US_18_S,_South_Dakota","Beresford,_South_Dakota",12,65,I-29,1
1519,"Jct_SD_17_&_SD_46,_South_Dakota","Beresford,_South_Dakota",4,45,SD_46,1
1544,"Jct_I-91_&_MA_2_N,_Massachusetts","Bernardston,_Massachusetts",5,65,I-91,1
1550,"Jct_NB_2_&_NB_11/15,_New_Brunswick","Berry_Mills,_New_Brunswick",22,62,NB_2,1
1559,"Jct_A-31_&_A-40,_Quebec","Berthierville,_Quebec",22,30,A-40,1
1561,"Jct_I-380_&_US_30/151/218,_Iowa","Bertram,_Iowa",7,52,US_30/151,1
1565,"Jct_I-94_&_M-51,_Michigan","Bertrand,_Michigan",38,45,M-51,1
1572,"Jct_US_136_&_US_169_E,_Missouri","Bethany,_Missouri",19,45,US_136,1
1589,"Jct_I-75_&_I-640_N,_Tennessee","Bethel,_Tennessee",15,65,I-75,1
1591,"Jct_I-89_&_US_4,_Vermont","Bethel,_Vermont",18,65,I-89,1
1606,"Jct_I-74_&_I-80,_Iowa","Bettendorf,_Iowa",6,55,I-74,1
1611,"Jct_I-35_&_I-80_W,_Iowa","Bevington,_Iowa",16,65,I-35,1
1612,"Jct_I-35_&_US_34,_Iowa","Bevington,_Iowa",24,65,I-35,1
1619,"Jct_I-95_&_I-295_S,_Maine","Biddeford,_Maine",9,65,Maine_Tpk_[I-95],1
1629,"Jct_MN_1_&_MN_6,_Minnesota","Big_Falls,_Minnesota",27,45,MN_6,1
1638,"Jct_US_131_&_M-46_N,_Michigan","Big_Rapids,_Michigan",19,65,US_131,1
1650,"Jct_MT_83_&_MT_200,_Montana","Bigfork,_Montana",94,45,MT_83,1
1666,"Jct_US_14,_SD_34_&_SD_63","Billsburg,_South_Dakota",29,45,SD_34,1
1701,"Jct_MO_32_&_MO_72_E,_Missouri","Bixby,_Missouri",15,45,MO_32,1
1703,"Jct_US_41_&_WI_29,_Wisconsin","Black_Creek,_Wisconsin",20,45,WI_54,1
1719,"Jct_I-94_&_WI_21,_Wisconsin","Black_River_Falls,_Wisconsin",28,65,I-94,1
1722,"Jct_MN_1_&_MN_72_W,_Minnesota","Blackduck,_Minnesota",10,45,MN_72,1
1737,"Jct_I-680_&_US_75,_Nebraska","Blair,_Nebraska",18,45,US_75,1
1738,"Jct_US_30_&_US_275_E,_Nebraska","Blair,_Nebraska",20,45,US_30,1
1745,"Jct_US_69_&_IA_3,_Iowa","Blairsburg,_Iowa",22,45,US_69,1
1752,"Jct_US_19_&_US_129,_Georgia","Blairsville,_Georgia",21,45,US_19/129,1
1765,"Jct_US_71_&_MN_23_S,_Minnesota","Blomkest,_Minnesota",11,45,US_71,1
1772,"Jct_WI_25_&_WI_64,_Wisconsin","Bloomer,_Wisconsin",24,45,WI_64,1
1778,"Jct_US_63_&_IA_2_W,_Iowa","Bloomfield,_Iowa",5,45,US_63,1
1783,"Jct_I-75_&_US_24_Spur,_Michigan","Bloomfield_Hills,_Michigan",3,55,US_24_Spur,1
1784,"Jct_US_24_&_US_24_Business_S,_Michigan","Bloomfield_Hills,_Michigan",1,40,US_24_Business,1
1793,"Jct_I-55_&_I-74,_Illinois","Bloomington,_Illinois",7,65,I-55/74,1
1800,"Jct_I-494_&_MN_100,_Minnesota","Bloomington,_Minnesota",3,55,I-494,1
1804,"Jct_I-90_&_US_69,_Minnesota","Blue_Earth,_Minnesota",34,65,I-90,1
1805,"Jct_US_169_&_MN_60,_Minnesota","Blue_Earth,_Minnesota",37,45,US_169,1
1818,"Jct_I-70_&_MO_13,_Missouri","Blue_Springs,_Missouri",29,65,I-70,1
1819,"Jct_US_24_&_MO_7,_Missouri","Blue_Springs,_Missouri",8,45,MO_7,1
1821,"Jct_I-70_&_I-435_E,_Missouri","Blue_Summit,_Missouri",4,55,I-435,1
1822,"Jct_US_24_&_MO_291,_Missouri","Blue_Summit,_Missouri",6,30,US_24,1
1873,"Jct_I-44_&_MO_13,_Missouri","Bolivar,_Missouri",27,52,MO_13,1
1879,"Jct_I-84_&_I-384,_Connecticut","Bolton_Notch,_Connecticut",8,65,I-384,1
1882,"Jct_I-91_&_I-93,_Vermont","Boltonville,_Vermont",17,65,I-91,1
1885,"Jct_US_360_&_VA_288,_Virginia","Bon_Air,_Virginia",9,55,VA_76_&_VA_288,1
1889,"Jct_US_41_&_WI_29,_Wisconsin","Bonduel,_Wisconsin",24,45,WI_29,1
1891,"Jct_I-70_&_I-435_W,_Kansas","Bonner_Springs,_Kansas",5,65,I-70,1
1892,"Jct_KS_7_&_KS_10,_Kansas","Bonner_Springs,_Kansas",12,52,KS_7,1
1911,"Jct_I-15_&_US_395,_California","Boron,_California",44,45,US_395,1
1919,"Jct_WI_60_&_WI_80_W,_Wisconsin","Boscobel,_Wisconsin",12,45,WI_60,1
1921,"Jct_I-25_&_WY_34,_Wyoming","Bosler,_Wyoming",52,45,WY_34,1
1924,"Jct_I-220_&_LA_3,_Louisiana","Bossier_City,_Louisiana",3,40,LA_3,1
1925,"Jct_US_71_&_LA_511,_Louisiana","Bossier_City,_Louisiana",5,40,US_71,1
1930,"Jct_I-93_&_I-95_N,_Massachusetts","Boston,_Massachusetts",12,40,I-93,1
1932,"Jct_I-77_&_I-80,_Ohio","Boston_Heights,_Ohio",7,65,Ohio_Tpk_[I-80],1
1938,"Jct_ND_5_&_ND_14_W,_North_Dakota","Bottineau,_North_Dakota",8,45,ND_5/14,1
1943,"Jct_A-20_&_A-30,_Quebec","Boucherville,_Quebec",8,30,A-20,1
1959,"Jct_US_169_&_IA_44,_Iowa","Bouton,_Iowa",10,45,US_169,1
1960,"Jct_US_71_&_IA_141_E,_Iowa","Bouton,_Iowa",46,45,IA_141,1
1967,"Jct_I-93_&_I-293_N,_New_Hampshire","Bow_Mills,_New_Hampshire",9,65,I-93,1
1968,"Jct_US_52_&_ND_5_E,_North_Dakota","Bowbells,_North_Dakota",10,45,US_52,1
1969,"Jct_US_52_&_ND_8_N,_North_Dakota","Bowbells,_North_Dakota",7,45,US_52,1
1974,"Jct_I-64_&_US_17,_Virginia","Bowers_Hill,_Virginia",6,55,I-64,1
1997,"Jct_US_85_&_ND_21,_North_Dakota","Bowman,_North_Dakota",33,45,US_85,1
2001,"Jct_I-190_&_MA_2,_Massachusetts","Boxborough,_Massachusetts",12,55,MA_2,1
2002,"Jct_I-290_&_I-495,_Massachusetts","Boxborough,_Massachusetts",13,65,I-495,1
2009,"Jct_I-94_&_WI_25,_Wisconsin","Boyceville,_Wisconsin",11,45,WI_79,1
2015,"Jct_US_62_&_US_64_W,_Oklahoma","Boynton,_Oklahoma",9,45,US_62,1
2019,"Jct_US_191_&_US_287,_Montana","Bozeman_Hot_Spings,_Montana",75,45,US_191,1
2024,"Jct_I-75_&_I-275_S,_Florida","Bradenton,_Florida",11,65,I-75,1
2051,"Jct_I-93_&_MA_24,_Massachusetts","Braintree,_Massachusetts",4,55,I-93,1
2054,"Jct_MO_64_&_MO_73,_Missouri","Branch,_Missouri",15,45,MO_73,1
2060,"Jct_I-4_&_I-75,_Florida","Brandon,_Florida",4,65,I-75,1
2061,"Jct_I-75_&_I-275_S,_Florida","Brandon,_Florida",33,65,I-75,1
2090,"Jct_I-94_&_US_75,_Minnesota","Breckenridge,_Minnesota",49,45,US_75,1
2139,"Jct_US_385_&_NE_92_E,_Nebraska","Bridgeport,_Nebraska",8,45,US_385,1
2150,"Jct_I-40_&_US_270_W,_Oklahoma","Bridgeport,_Oklahoma",14,65,I-40,1
2155,"Jct_I-70_&_I-170,_Missouri","Bridgeton,_Missouri",4,55,I-70,1
2169,"Jct_US_19_&_US_129,_Georgia","Bright,_Georgia",30,52,US_19,1
2177,"Jct_I-80/90_&_IN_19,_Indiana","Bristol,_Indiana",9,65,Indiana_Toll_Rd_[I-80/90],1
2178,"Jct_I-80/90_&_US_131,_Indiana","Bristol,_Indiana",6,65,Indiana_Toll_Rd_[I-80/90],1
2179,"Jct_US_20_&_IN_15,_Indiana","Bristol,_Indiana",5,45,IN_15,1
2187,"Jct_I-81_&_I-381,_Virginia","Bristol,_Tennessee",3,40,I-381,1
2188,"Jct_I-81_&_US_11W,_Tennessee","Bristol,_Tennessee",5,40,US_11W,1
2196,"Jct_I-35_&_I-44_N,_Oklahoma","Bristow,_Oklahoma",61,65,Turner_Tpk_[I-44],1
2197,"Jct_I-40_&_OK_48_E,_Oklahoma","Bristow,_Oklahoma",31,45,OK_48,1
2198,"Jct_I-44_&_OK_33,_Oklahoma","Bristow,_Oklahoma",14,65,Turner_Tpk_[I-44],1
2199,"Jct_OK_33_&_OK_48,_Oklahoma","Bristow,_Oklahoma",12,45,OK_48,1
2203,"Jct_US_385_&_NE_92_E,_Nebraska","Broadwater,_Nebraska",8,45,NE_92,1
2221,"Jct_A-10/55_&_A-410,_Quebec","Bromptonville,_Quebec",3,62,A-10/55,1
2236,"Jct_I-29_&_SD_15,_South_Dakota","Brookings,_South_Dakota",17,65,I-29,1
2237,"Jct_US_14_&_US_81_S,_South_Dakota","Brookings,_South_Dakota",18,45,US_14,1
2240,"Jct_I-90_&_I-95,_Massachusetts","Brookline,_Massachusetts",9,40,Massachusetts_Tpk_[I-90],1
2248,"Jct_I-895_&_MD_295,_Maryland","Brooklyn,_Maryland",2,55,I-895,1
2251,"Jct_I-394_&_MN_100,_Minnesota","Brooklyn_Center,_Minnesota",8,40,MN_100,1
2252,"Jct_US_10_&_MN_610,_Minnesota","Brooklyn_Center,_Minnesota",6,40,MN_610,1
2256,"Jct_AB_1_&_AB_56,_Alberta","Brooks,_Alberta",56,35,AB_1,1
2273,"Jct_A-10_&_A-30,_Quebec","Brossard,_Quebec",5,30,A-10,1
2303,"Jct_MS_7_&_MS_9W,_Mississippi","Bruce,_Mississippi",22,45,MS_9W,1
2312,"Jct_US_2_&_US_53_S,_Wisconsin","Brule,_Wisconsin",18,45,US_2,1
2313,"Jct_US_2_&_US_63,_Wisconsin","Brule,_Wisconsin",29,45,US_2,1
2321,"Jct_I-95_&_US_1,_Maine","Brunswick,_Maine",3,65,US_1,1
2324,"Jct_US_20_&_US_275,_Nebraska","Brunswick,_Nebraska",22,45,US_20,1
2338,"Jct_I-80/90_&_US_31,_Indiana","Buchanan,_Michigan",6,65,US_31,1
2349,"Jct_KS_34_&_KS_154,_Kansas","Bucklin,_Kansas",4,45,KS_34,1
2366,"Jct_US_400_&_KS_39_N,_Kansas","Buffalo,_Kansas",11,45,KS_39,1
2368,"Jct_I-44_&_US_65,_Missouri","Buffalo,_Missouri",27,45,US_65,1
2369,"Jct_MO_64_&_MO_73,_Missouri","Buffalo,_Missouri",9,45,MO_73,1
2380,"Jct_US_64_&_OK_34,_Oklahoma","Buffalo,_Oklahoma",18,45,US_64,1
2384,"Jct_I-40_&_TN_48,_Tennessee","Buffalo,_Tennessee",20,65,I-40,1
2394,"Jct_I-25_&_WY_387,_Wyoming","Buffalo,_Wyoming",72,65,I-25,1
2402,"Jct_I-81_&_I-181,_Tennessee","Bulls_Gap,_Tennessee",41,65,I-81,1
2420,"Jct_US_360_&_VA_288,_Virginia","Burkeville,_Virginia",41,52,US_360,1
2431,"Jct_I-93_&_I-95_N,_Massachusetts","Burlington,_Massachusetts",6,40,I-95,1
2434,"Jct_I-389_&_US_7,_Vermont","Burlington,_Vermont",2,45,US_7,1
2458,"Jct_I-35W_&_I-35E_S,_Minnesota","Burnsville,_Minnesota",3,55,I-35W,1
2466,"Jct_US_80_&_AL_17,_Alabama","Butler,_Alabama",28,45,AL_17,1
2472,"Jct_I-94_&_I-894,_Wisconsin","Butler,_Wisconsin",3,55,US_45,1
2473,"Jct_US_41/45_&_WI_145,_Wisconsin","Butler,_Wisconsin",5,55,US_45,1
2474,"Jct_WI_145_&_WI_190,_Wisconsin","Butler,_Wisconsin",3,30,WI_190,1
2475,"Jct_WI_164_&_WI_190,_Wisconsin","Butler,_Wisconsin",8,40,WI_190,1
2480,"Jct_I-30_&_US_70,_Arkansas","Butterfield,_Arkansas",13,65,I-30,1
2482,"Jct_I-5_&_CA_119,_California","Buttonwillow,_California",13,65,I-5,1
2493,"Jct_I-240_&_US_78_S,_Tennessee","Byhalia,_Mississippi",29,55,US_78,1
2495,"Jct_I-75_&_GA_96,_Georgia","Byron,_Georgia",8,65,I-75,1
2496,"Jct_I-75_&_I-475_S,_Georgia","Byron,_Georgia",7,65,I-75,1
2503,"Jct_BC_97_&_BC_99,_British_Columbia","Cache_Creek,_British_Columbia",11,50,BC_97,1
2508,"Jct_I-30_&_AR_53,_Arkansas","Caddo_Valley,_Arkansas",15,65,I-30,1
2509,"Jct_M-55_&_M-115,_Michigan","Cadillac,_Michigan",4,45,M-55,1
2510,"Jct_US_131_&_M-115,_Michigan","Cadillac,_Michigan",3,45,US_131,1
2527,"Jct_I-15_&_US_395,_California","Cajon_Junction,_California",9,65,I-15,1
2553,"Jct_MS_8_&_Natchez_Trace_Pkwy,_Mississippi","Calhoun_City,_Mississippi",22,45,MS_8,1
2565,"Jct_I-295_&_US_1,_Florida","Callahan,_Florida",12,52,US_1/23,1
2567,"Jct_US_52_&_MN_16_E,_Minnesota","Calmar,_Iowa",41,45,US_52,1
2584,"Jct_I.N._Tpk_&_US_270,_Oklahoma","Calvin,_Oklahoma",25,45,US_270,1
2585,"Jct_US_75_&_US_270_N,_Oklahoma","Calvin,_Oklahoma",9,45,US_75/270,1
2598,"Jct_I-90_&_US_12/18,_Wisconsin","Cambridge,_Wisconsin",14,45,US_12/18,1
2610,"Jct_I-30_&_AR_53,_Arkansas","Camden,_Arkansas",46,45,AR_24_&_AR_53,1
2616,"Jct_I-95_&_I-676,_Pennsylvania","Camden,_New_Jersey",1,40,I-676,1
2623,"Jct_I-20_&_I-77,_South_Carolina","Camden,_South_Carolina",22,65,I-20,1
2630,"Jct_MO_5_&_MO_7_N,_Missouri","Camdenton,_Missouri",9,45,MO_5/7,1
2635,"Jct_US_89_&_US_160,_Arizona","Cameron,_Arizona",17,45,US_89,1
2638,"Jct_US_36_&_MO_6/31,_Missouri","Cameron,_Missouri",18,52,US_36,1
2655,"Jct_I-280_&_I-680,_California","Campbell,_California",6,55,I-280,1
2659,"Jct_US_62_&_MO_25_S,_Missouri","Campbell,_Missouri",6,45,US_62,1
2667,"Jct_I-71_&_I-265,_Kentucky","Campbellsburg,_Kentucky",25,65,I-71,1
2678,"Jct_US_60_&_US_283_W,_Oklahoma","Canadian,_Texas",32,45,US_60,1
2688,"Jct_A-10_&_A-30,_Quebec","Candiac,_Quebec",8,30,A-30,1
2689,"Jct_A-15_&_PQ_202,_Quebec","Candiac,_Quebec",37,62,A-15,1
2711,"Jct_MS_43_&_Natchez_Trace_Pkwy,_Mississippi","Canton,_Mississippi",11,45,MS_43,1
2715,"Jct_US_61_&_Road_B,_Missouri","Canton,_Missouri",18,45,US_61,1
2719,"Jct_I-77_&_I-277,_Ohio","Canton,_Ohio",19,65,I-77,1
2737,"Jct_I-55_&_US_61,_Missouri","Cape_Girardeau,_Missouri",6,55,I-55,1
2748,"Jct_I-35_&_I-80_E,_Iowa","Capitol_Heights,_Iowa",4,55,I-80,1
2749,"Jct_US_65,_IA_117_&_IA_330","Capitol_Heights,_Iowa",14,45,US_65,1
2792,"Jct_I-35_&_US_2,_Minnesota","Carlton,_Minnesota",15,65,I-35,1
2793,"Jct_US_2_&_MN_33,_Minnesota","Carlton,_Minnesota",11,45,MN_33,1
2800,"Jct_I-95_&_I-295_N,_Virginia","Carmel_Church,_Virginia",20,65,I-95,1
2813,"Jct_ND_1_&_ND_200_W,_North_Dakota","Carrington,_North_Dakota",38,45,ND_200,1
2814,"Jct_US_281_&_ND_57,_North_Dakota","Carrington,_North_Dakota",38,45,US_281,1
2825,"Jct_US_71_&_IA_141_E,_Iowa","Carroll,_Iowa",11,45,US_71,1
2826,"Jct_US_71_&_IA_175_W,_Iowa","Carroll,_Iowa",30,45,US_71,1
2827,"Jct_I-75_&_I-675_N,_Michigan","Carrollton,_Michigan",5,55,I-675,1
2828,"Jct_I-75_&_I-675_S,_Michigan","Carrollton,_Michigan",2,55,I-675,1
2865,"Jct_MS_16_&_MS_25,_Mississippi","Carthage,_Mississippi",6,45,MS_16,1
2870,"Jct_MO_96_&_MO_171,_Missouri","Carthage,_Missouri",12,45,MO_96,1
2885,"Jct_US_395_&_WA_20_W,_Washington","Cascade,_British_Columbia",29,45,US_395,1
2905,"Jct_I-25_&_WY_387,_Wyoming","Casper,_Wyoming",40,65,I-25,1
2906,"Jct_WY_220_&_WY_487,_Wyoming","Casper,_Wyoming",21,45,WY_220,1
2909,"Jct_US_2_&_US_71_S,_Minnesota","Cass_Lake,_Minnesota",11,45,US_2,1
2916,"Jct_BC_3_&_BC_3B_E,_British_Columbia","Castlegar,_British_Columbia",28,50,BC_3,1
2922,"Jct_I-70_&_I-465_E,_Indiana","Castleton,_Indiana",7,55,I-465,1
2938,"Jct_M-46_&_M-53,_Michigan","Cat_Lake,_Michigan",15,45,M-46,1
2952,"Jct_I-44_&_I-244_E,_Oklahoma","Catoosa,_Oklahoma",4,65,I-44,1
2959,"Jct_US_12_&_WA_123,_Washington","Cayuse_Pass,_Washington",16,45,WA_123,1
2975,"Jct_I-180_&_IL_29,_Illinois","Cedar_Point,_Illinois",17,45,IL_71,1
2978,"Jct_I-380_&_US_30/151/218,_Iowa","Cedar_Rapids,_Iowa",4,55,I-380,1
2979,"Jct_US_30/218_&_US_151,_Iowa","Cedar_Rapids,_Iowa",5,40,Business_US_151,1
2983,"Jct_US_131_&_M-57,_Michigan","Cedar_Springs,_Michigan",3,65,US_131,1
2987,"Jct_I-75_&_M-134,_Michigan","Cedarville,_Michigan",17,45,M-134,1
2988,"Jct_M-48_&_M-134,_Michigan","Cedarville,_Michigan",15,45,M-134,1
3020,"Jct_US_63_&_IA_2_W,_Iowa","Centerville,_Iowa",20,45,IA_2,1
3021,"Jct_US_65_&_IA_2,_Iowa","Centerville,_Iowa",32,45,IA_2,1
3023,"Jct_MO_32_&_MO_72_E,_Missouri","Centerville,_Missouri",35,45,MO_72,1
3024,"Jct_US_60,_MO_21_&_MO_34","Centerville,_Missouri",34,45,MO_21,1
3027,"Jct_I-40_&_TN_48,_Tennessee","Centerville,_Tennessee",20,45,TN_48,1
3057,"Jct_I-94_&_I-194,_Michigan","Ceresco,_Michigan",5,65,I-94,1
3061,"Jct_US_385_&_NE_87_W,_Nebraska","Chadron,_Nebraska",38,45,US_385,1
3079,"Jct_US_41_&_US_141,_Michigan","Champion,_Michigan",28,45,US_41,1
3082,"Jct_A-15_&_PQ_202,_Quebec","Champlain,_New_York",8,62,A-15,1
3088,"Jct_US_59_&_KS_39,_Kansas","Chanute,_Kansas",14,45,KS_39,1
3103,"Jct_I-76_&_I-80,_Nebraska","Chappell,_Nebraska",17,65,I-80,1
3109,"Jct_PQ_169_&_PQ_175,_Quebec","Charlesbourg,_Quebec",145,50,PQ_175,1
3117,"Jct_I-26_&_I-95,_South_Carolina","Charleston,_South_Carolina",43,55,I-26,1
3127,"Jct_I-91_&_VT_11,_Vermont","Charlestown,_New_Hampshire",2,45,VT_11,1
3178,"Jct_I-24_&_I-59,_Georgia","Chattanooga,_Tennessee",11,55,I-24,1
3179,"Jct_I-24_&_I-75,_Tennessee","Chattanooga,_Tennessee",7,55,I-24,1
3182,"Jct_I-75_&_M-27,_Michigan","Cheboygan,_Michigan",18,45,M-27,1
3188,"Jct_US_62/64_&_US_69,_Oklahoma","Checotah,_Oklahoma",23,65,US_69,1
3194,"Jct_I-94_&_M-14,_Michigan","Chelsea,_Michigan",12,65,I-94,1
3195,"Jct_I-94_&_US_127_E,_Michigan","Chelsea,_Michigan",18,65,I-94,1
3201,"Jct_RI_101_&_RI_102,_Rhode_Island","Chepachet,_Rhode_Island",5,45,RI_102,1
3214,"Jct_I-195_&_I-295,_New_Jersey","Cherry_Hill,_New_Jersey",26,55,I-295,1
3215,"Jct_I-39_&_US_20,_Illinois","Cherry_Valley,_Illinois",5,55,I-39,1
3216,"Jct_I-43_&_I-39/90,_Wisconsin","Cherry_Valley,_Illinois",22,65,Northwest_Tollway_[I-39/90],1
3222,"Jct_US_1_&_ME_182_W,_Maine","Cherryfield,_Maine",23,45,ME_182,1
3232,"Jct_CA_36/89_&_CA_32,_California","Chester,_California",11,45,CA_36/89,1
3238,"Jct_US_281_&_US_412,_Oklahoma","Chester,_Oklahoma",15,45,US_281,1
3242,"Jct_I-20_&_US_321,_South_Carolina","Chester,_South_Carolina",51,52,US_321,1
3247,"Jct_I-91_&_VT_11,_Vermont","Chester,_Vermont",12,45,VT_11,1
3251,"Jct_US_360_&_VA_288,_Virginia","Chester,_Virginia",15,55,VA_288,1
3259,"Jct_I-69_&_I-94_E,_Michigan","Chesterfield,_Michigan",28,65,I-94,1
3261,"Jct_AB_1_&_AB_21,_Alberta","Chestermere,_Alberta",30,35,AB_1,1
3262,"Jct_AB_23_&_AB_24,_Alberta","Chestermere,_Alberta",80,50,AB_24,1
3279,"Jct_I-25_&_CO_14,_Colorado","Cheyenne,_Wyoming",51,65,I-25,1
3280,"Jct_I-25_&_WY_34,_Wyoming","Cheyenne,_Wyoming",64,65,I-25,1
3293,"Jct_I-90_&_I-94_N,_Illinois","Chicago,_Illinois",8,40,I-90/94,1
3294,"Jct_I-90_&_I-94_S,_Illinois","Chicago,_Illinois",7,40,I-90/94,1
3298,"Jct_US_30_&_IL_394,_Illinois","Chicago_Heights,_Illinois",3,30,US_30,1
3301,"Jct_I-44_&_US_62/281_N,_Oklahoma","Chickasha,_Oklahoma",34,65,Bailey_Tpk_[I-44],1
3302,"Jct_US_62/277_&_OK_9_E,_Oklahoma","Chickasha,_Oklahoma",21,45,US_62/277,1
3307,"Jct_CA_36/89_&_CA_32,_California","Chico,_California",57,45,CA_32,1
3308,"Jct_CA_70_&_CA_149,_California","Chico,_California",16,45,CA_99_&_CA_149,1
3312,"Jct_PQ_170_&_PQ_175,_Quebec","Chicoutimi,_Quebec",6,55,PQ_175,1
3334,"Jct_US_151_&_WI_57,_Wisconsin","Chilton,_Wisconsin",7,45,US_151,1
3342,"Jct_I-10_&_I-410_E,_Texas","China_Grove,_Texas",3,55,I-410,1
3345,"Jct_US_395_&_CA_108,_California","Chinese_Camp,_California",91,45,CA_108,1
